      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z
    -0.145433         0.069503         -0.004173          -2.469512         35.335365         -24.847561
    -0.186659         0.02279         -0.02287          2.22561         43.628048         -30.975611
    -0.146593         -0.061846         -0.055601          2.713415         43.262196         -37.682926
    -0.072547         -0.149868         -0.031395          5.243903         39.969513         -40.762196
    0.001532         -0.176144         -0.031366          5.030488         33.902439         -37.987804
    0.032281         -0.171775         -0.055171          2.957317         28.475611         -33.201221
    0.05766         -0.170232         -0.091597          5.060976         19.237804         -22.5
    0.08441         -0.105522         -0.08402          8.414635         5.426829         -7.713415
    0.090379         -0.041839         -0.085576          6.067073         -5.640244         2.103659
    0.08578         0.009497         -0.082132          5.213415         -13.079268         9.146341
    0.069015         0.04666         -0.028011          6.707317         -17.591463         12.743903
    0.074548         0.088305         0.016459          1.737805         -23.353659         14.45122
    0.073115         0.084316         0.020003          -6.158537         -27.37805         15.70122
    0.06025         0.071359         0.023034          -7.042683         -28.597561         16.280489
    0.055426         0.046345         0.046161          -4.908537         -27.987806         16.463415
    0.044732         0.04606         0.06232          -6.463415         -25.914635         14.542684
    -0.026324         0.053059         0.059621          -11.402439         -15.27439         11.859756
    -0.13727         0.067252         0.066252          -19.847561         -2.713415         8.384147
    -0.194582         0.034466         0.037962          -25.060976         7.256098         -0.27439
    -0.162306         0.010971         0.026854          -18.475611         15.152439         -11.158537
    -0.141173         0.01366         0.019335          -9.481708         22.103659         -17.5
    -0.135204         0.013662         -0.008751          1.067073         30.670732         -22.92683
    -0.139023         0.009172         -0.023212          12.347561         38.993904         -27.195122
    -0.10946         -0.037389         -0.020718          21.768293         43.079269         -31.341465
    -0.017451         -0.020927         0.040457          25.670732         42.530487         -35.152439
    0.056547         -0.089788         0.034123          15.243903         35.792683         -34.847561
    0.183519         -0.092924         0.013822          11.676829         21.12805         -30.396341
    0.201698         -0.116527         -0.042458          -0.548781         11.371951         -17.896341
    0.160382         -0.18287         -0.151935          -10.762196         2.652439         -0.091463
    0.135923         -0.109187         -0.134439          5.640244         -0.579268         8.20122
    0.088621         -0.006295         -0.066145          16.432928         -0.823171         11.890244
    0.059569         0.048089         -0.021666          7.713415         -5.396342         17.042683
    0.036717         0.055854         -0.014012          -7.5         -11.981708         22.652439
    0.021952         0.076519         -0.009647          -14.481708         -17.896341         23.963415
    -0.001188         0.07059         -0.001077          -12.926829         -22.347561         21.859756
    0.001588         0.054129         0.014763          -5.396342         -27.682928         18.658537
    0.006739         0.077873         0.038764          3.292683         -28.963415         12.682927
    -0.005741         0.095502         0.050152          8.871951         -24.512196         4.603659
    -0.044046         0.117612         0.068442          8.262196         -16.219513         -2.439024
    -0.06219         0.137254         0.178581          -2.530488         -0.27439         -8.109756
    -0.147213         0.053748         0.147943          -28.231709         18.75         -8.506098
    -0.146481         0.011944         0.052925          -30.42683         28.20122         -18.75
    -0.14238         -0.008023         0.007184          -8.079268         39.573174         -32.012196
    -0.150037         -0.032981         -0.0298          6.768293         45.884148         -34.786587
    -0.11417         -0.084392         -0.054504          13.780488         45.548782         -35.396343
    -0.044461         -0.131186         -0.048486          22.042683         42.408539         -35.731709
    0.000368         -0.138347         -0.068281          28.04878         38.079269         -32.92683
    0.004592         -0.15267         -0.087047          34.298782         34.085365         -26.707317
    0.038244         -0.094597         -0.077059          39.085365         26.432928         -17.591463
    0.058915         -0.092279         -0.092312          35.335365         17.865854         -7.896342
    0.103968         -0.042378         -0.065841          34.908539         7.682927         2.042683
    0.136299         -0.005191         -0.036657          29.146341         -2.347561         11.341464
    0.156305         0.011667         -0.003935          17.591463         -14.969513         21.707317
    0.145943         0.07281         0.001344          3.414634         -28.597561         30.335367
    0.135699         0.098678         -0.002831          -10.54878         -40.518295         33.932926
    0.136685         0.123278         0.050469          -19.146341         -48.170734         36.798782
    0.135129         0.127529         0.097211          -20.762196         -48.323174         36.67683
    0.126853         0.100461         0.116441          -19.17683         -42.865856         34.054878
    0.080584         0.089353         0.115223          -20.609756         -35.274391         32.07317
    0.024819         0.086717         0.098233          -22.439026         -25.731709         27.073172
    -0.000457         0.081483         0.055735          -25.487806         -15.457317         19.420732
    -0.075757         0.00171         -0.014982          -32.591465         -1.890244         14.72561
    -0.178183         0.029297         0.031374          -30.304878         16.219513         7.103659
    -0.279461         0.049219         0.022755          -34.085365         33.140244         -7.804878
    -0.278647         0.026289         -0.012265          -33.871952         43.75         -24.847561
    -0.23366         -0.004945         -0.059226          -23.780489         53.567074         -35.884148
    -0.177357         -0.027589         -0.048748          -10.121951         61.189026         -41.768295
    -0.12255         -0.085548         0.002603          2.134146         65.396339         -45
    -0.017962         -0.17254         0.049348          2.5         55.731709         -42.713417
    0.070787         -0.262641         0.023268          -11.310976         41.432926         -32.042683
    0.068934         -0.198004         -0.105019          -11.097561         34.603661         -23.170732
    0.036202         -0.089262         -0.197687          -0.426829         25.060976         -16.859756
    0.026813         0.000075         -0.177876          2.896342         12.408537         -7.560976
    0.056997         0.039513         -0.092887          -0.091463         3.323171         -2.317073
    0.069231         0.050165         -0.012786          -2.987805         -0.457317         -0.27439
    0.060853         0.048726         0.064576          -0.030488         2.195122         0.030488
    0.035011         0.042887         0.081153          0.182927         5.182927         1.280488
    0.008673         0.024544         0.052618          -6.189024         6.432927         1.189024
    0.005766         0.010455         0.021196          -10.884147         6.79878         1.067073
    -0.003395         -0.003745         0.00641          -11.707317         7.317073         0.670732
    -0.015216         -0.001434         0.009815          -9.908537         6.707317         0.365854
    -0.02311         -0.007397         0.001016          -7.317073         5         0.27439
    -0.024543         -0.006503         -0.003093          -4.878049         2.560976         0.27439
    -0.017291         -0.016726         -0.016928          -4.695122         0.762195         0.304878
    -0.007778         -0.008303         -0.012175          -3.262195         -0.396341         -0.365854
    -0.001339         0.000975         -0.00642          -1.95122         -0.640244         -1.310976
    0.003811         0.013671         0.004239          -0.731707         -0.823171         -1.890244
    0.008518         0.014061         0.011399          -0.091463         -1.158537         -1.402439
    0.007205         0.017694         0.00033          -0.548781         -1.067073         -0.487805
    0.007717         0.015327         0.000069          -1.554878         -0.792683         -0.640244
    0.015353         0.010114         0.002594          -3.353659         -0.731707         -0.792683
    0.017556         -0.021011         -0.011206          -5.27439         -0.609756         0
    0.003693         -0.010949         -0.013457          -6.432927         0.548781         0.060976
    0.003736         -0.011298         -0.006273          -6.25         2.439024         -0.945122
    -0.006191         -0.015289         -0.016933          -4.146341         2.286585         0.213415
    -0.008273         -0.004809         -0.014327          0.426829         2.012195         -0.579268
    -0.009548         0.002989         -0.002478          2.073171         1.859756         -0.640244
    -0.007834         0.007274         0.003877          2.073171         1.829268         -0.457317
    -0.005095         0.014022         0.00525          1.219512         1.707317         0.060976
    0.001979         0.000476         0.014356          -0.091463         1.646342         -0.213415
    0.000997         -0.002159         0.023985          -1.280488         2.134146         -0.213415
    -0.001156         -0.006805         0.005126          -3.018293         2.439024         -0.365854
    0.001615         -0.001733         -0.005665          -3.262195         1.52439         -1.25
    0.002464         -0.002754         -0.008829          -1.890244         1.006098         -1.341463
    0.00158         0.001508         -0.009407          -0.457317         0.121951         -0.609756
    -0.001666         -0.000161         0.000287          0.579268         -0.091463         -0.823171
    -0.001137         0.004754         0.010776          0.823171         -0.182927         -0.97561
    -0.00423         0.000874         0.005691          -0.487805         -0.762195         -0.640244
    -0.001626         -0.00477         -0.001502          -1.615854         -0.823171         -0.945122
    0.000262         0.00009         -0.000029          -2.469512         -0.304878         -1.097561
    0.000795         -0.002662         -0.011156          -1.829268         0.182927         -1.219512
    0.004933         0.000019         -0.011659          -0.152439         -0.091463         -1.463415
    0.003165         -0.001157         -0.006398          0.457317         0.243902         -1.219512
    0.003313         0.004934         0.000155          0.762195         0.152439         -0.792683
    0.002065         -0.001326         0.003249          1.036585         0.396341         -0.884146
    -0.003036         0.006556         0.011584          0.945122         0.579268         -1.067073
    -0.004186         0.007784         0.004384          -0.70122         0.70122         -1.25
    0.001338         -0.003148         -0.00704          -2.286585         0.335366         -1.219512
    0.001461         -0.005448         -0.00446          -2.713415         0.548781         -1.493902
    0.002927         -0.012171         -0.007865          -1.768293         0.609756         -1.585366
    0.002537         -0.001143         -0.003753          0.335366         0.426829         -1.402439
    0.003201         0.002601         0.000318          0.97561         0.640244         -1.432927
    0.000413         0.00794         0.004747          1.128049         0.304878         -0.945122
    -0.000451         -0.000093         0.008875          0.518293         0.426829         -1.097561
    -0.002119         0.003051         0.013155          -0.152439         0.823171         -0.914634
    -0.000914         0.002831         0.003493          -1.25         1.371951         -1.371951
    -0.000145         0.000312         -0.001698          -2.5         1.432927         -1.25
    -0.001093         0.000835         -0.009171          -2.926829         1.25         -1.463415
    -0.000874         -0.0048         -0.013196          -2.530488         0.914634         -1.493902
    -0.000309         -0.005012         -0.006065          -1.097561         0.97561         -1.554878
    -0.000052         -0.005963         -0.002117          0.457317         0.548781         -1.402439
    0.003865         -0.000669         0.009048          0.914634         0.121951         -1.402439
    -0.001596         0.006496         0.013098          0.548781         0.487805         -1.219512
    0.004778         0.01008         0.008916          -0.182927         0.518293         -1.341463
    0.002846         0.004158         0.003422          -1.493902         0.609756         -1.158537
    0.000128         -0.00019         -0.00527          -3.140244         1.036585         -1.25
    0.000493         -0.008355         -0.013982          -3.963415         1.036585         -1.341463
    -0.003707         -0.012153         -0.013334          -3.445122         0.97561         -1.128049
    0.000745         -0.012652         -0.01262          -1.981707         0.792683         -1.493902
    0.002159         -0.004457         -0.003065          0.030488         0.579268         -1.25
    0.002313         0.004442         0.002626          1.25         0.091463         -1.280488
    0.002436         0.005702         0.011281          1.310976         -0.182927         -0.97561
    0.004683         0.011788         0.007853          0.27439         -0.152439         -0.670732
    0.00238         0.003962         0.005891          -1.25         0.335366         -0.548781
    -0.000245         -0.004838         -0.002904          -2.012195         0.97561         -0.335366
    -0.005469         -0.010121         -0.003105          -1.493902         1.493902         -0.548781
    -0.005938         -0.008292         0.000641          -0.609756         1.097561         -0.731707
    -0.003969         -0.00136         -0.001049          0.243902         0.609756         -1.219512
    -0.000246         0.005553         -0.003379          0.518293         0.060976         -1.280488
    -0.000587         0.004442         0.001594          0.365854         -0.335366         -1.067073
    0.004608         0.002772         0.000689          0.121951         -0.426829         -0.97561
    0.004663         0.005734         0.001919          -0.853659         0.152439         -0.762195
    0.003926         0.000876         0.002902          -2.012195         0.457317         -0.548781
    0.001969         -0.007893         0.000759          -2.408537         0.762195         -0.426829
    -0.004089         -0.005728         -0.006033          -2.378049         1.341463         -0.548781
    -0.003271         -0.007122         -0.010295          -1.829268         1.25         -1.006098
    -0.002422         -0.002572         -0.010971          -0.396341         0.853659         -0.945122
    0.001969         -0.000886         -0.006042          0.70122         0.365854         -1.067073
    0.005286         0.00476         0.002198          1.615854         0.27439         -0.945122
    0.001104         0.010644         0.006836          1.798781         0.121951         -0.823171
    0.004594         0.005         0.008985          0.518293         0.304878         -0.457317
    -0.002379         0.00107         0.010508          -0.792683         0.945122         -0.365854
    -0.002099         -0.001488         0.003524          -1.310976         0.823171         -0.487805
    -0.005195         -0.001386         -0.001869          -1.463415         0.548781         -0.640244
    -0.002203         -0.003452         -0.006182          -0.945122         0.304878         -0.640244
    -0.001371         -0.001785         -0.00436          -0.030488         -0.27439         -0.335366
    -0.00266         -0.000842         -0.000168          0.914634         -0.609756         0
    0.004122         0.005381         0.00592          1.158537         -0.640244         -0.335366
    0.003298         0.005477         0.006885          -0.121951         -0.152439         -0.335366
    0.001857         0.003014         0.000625          -1.371951         0.060976         -0.152439
    0.003243         -0.000128         -0.002234          -2.286585         0.548781         -0.335366
    -0.001507         -0.007524         -0.008038          -2.896342         0.97561         -0.152439
    -0.000424         -0.007386         -0.004086          -1.920732         0.97561         -0.548781
    -0.004246         -0.003565         -0.002097          -0.731707         0.853659         -0.579268
    -0.002811         -0.002657         0.001643          -0.396341         0.640244         -0.457317
    -0.002444         0.000609         0.003072          -0.152439         0.304878         -0.487805
    -0.000197         0.006151         0.003043          0         0.426829         -0.548781
    0.001991         0.005897         0.003021          -0.853659         0.548781         -0.487805
    0.001593         0.002179         -0.000513          -1.981707         0.396341         -0.548781
    0.004008         -0.002749         -0.005293          -2.286585         0.640244         -0.609756
