      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z
    0.010641         0.002611         0.003492          1.219512         -1.067073         -3.963415
    0.005974         0.003065         0.008653          0.548781         -0.97561         -3.628049
    0.00849         0.001866         0.007899          -0.152439         -0.762195         -3.567073
    0.006987         -0.003194         -0.000322          -0.945122         -0.518293         -3.445122
    0.004613         -0.003337         0.000719          -1.189024         -0.152439         -3.384146
    -0.000411         -0.001693         -0.000011          -1.554878         0.030488         -3.414634
    0.003382         -0.000573         -0.002548          -2.195122         -0.030488         -3.292683
    0.004073         0.000713         -0.003991          -2.256098         0.030488         -3.262195
    0.001696         -0.002359         -0.004169          -2.073171         0.213415         -3.109756
    0.002138         -0.005207         -0.000601          -1.615854         0.304878         -2.469512
    0.001906         -0.003189         -0.004583          -0.853659         0.487805         -2.134146
    -0.000038         -0.005481         -0.003275          -0.548781         0.70122         -2.317073
    -0.001007         -0.000869         -0.002816          -0.426829         1.006098         -2.591464
    0.001148         -0.002844         -0.006354          -0.152439         0.762195         -2.77439
    0.002285         -0.003252         -0.005083          0.640244         0.609756         -2.835366
    0.003195         0.002477         0.005308          1.280488         0.670732         -2.743902
    0.003728         0.005106         0.009911          0.731707         0.640244         -2.743902
    0.004936         0.002523         0.006366          -0.396341         0.792683         -2.530488
    0.005902         -0.000716         0.007241          -1.128049         1.097561         -2.317073
    0.001401         -0.004089         -0.000066          -1.829268         1.310976         -2.621951
    -0.002004         -0.003466         -0.003178          -1.920732         1.036585         -2.713415
    -0.001603         -0.003945         -0.011527          -1.676829         0.884146         -2.77439
    0.001256         0.00036         -0.007659          -0.518293         0.670732         -2.713415
    0.00081         0.002632         -0.000463          0.609756         0.487805         -2.408537
    0.001429         0.000933         0.002755          1.067073         0.243902         -2.073171
    0.002706         -0.00062         0.005524          0.609756         0.27439         -1.829268
    0.000407         0.000675         0.003443          0.609756         0.518293         -1.890244
    0.001107         0.003861         0.000801          0.152439         0.70122         -1.737805
    0.003424         -0.000427         -0.00307          -0.945122         0.823171         -1.829268
    0.002935         -0.007568         -0.009878          -1.097561         0.792683         -1.829268
    0.00391         -0.008984         -0.004192          0.335366         0.548781         -1.95122
    0.001566         -0.001523         -0.005306          2.042683         0.396341         -1.798781
    0.001057         0.004445         0.007474          2.835366         0.304878         -1.554878
    0.000065         0.004533         0.009885          2.317073         0.365854         -1.554878
    0.001028         0.004798         0.008689          1.371951         0.396341         -1.646342
    -0.001326         0.002471         0.008514          0.853659         0.579268         -1.737805
    -0.002623         0.001001         0.005053          -0.243902         0.518293         -1.890244
    0.001612         -0.00291         -0.001426          -0.884146         0.365854         -2.042683
    0.003438         -0.005844         -0.007          -0.457317         0.213415         -2.256098
    0.004704         -0.001745         -0.001303          0.365854         0.182927         -2.22561
    0.003958         0.001924         -0.002019          0.914634         0.060976         -2.22561
    0.004534         0.000758         0.000533          0.609756         0.030488         -2.256098
    0.004213         0.000411         0.004528          0.579268         0.27439         -2.134146
    0.001027         -0.001624         0.000693          0.579268         0.457317         -2.22561
    0.000626         -0.003448         -0.000618          0.426829         0.518293         -2.439024
    -0.003015         -0.00061         0.000482          0.487805         0.548781         -2.439024
    -0.00124         0.002246         0.001558          0.579268         0.335366         -2.439024
    0.001156         0.000625         -0.001683          0.609756         0.243902         -2.5
    0.001316         -0.001062         -0.001542          1.25         0.152439         -2.134146
    0.000857         -0.002803         0.001501          1.402439         0.182927         -2.164634
    0.002834         -0.003414         0.005888          1.463415         0.213415         -2.317073
    0.002658         -0.000192         0.000609          2.195122         0.365854         -2.22561
