      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z
    -0.030317         0.022836         -0.006039          6.036585         16.371952         -16.829269
    -0.041051         -0.034075         -0.085691          -11.859756         14.390244         -16.219513
    -0.034794         -0.096206         -0.097654          -20         11.646341         -15.54878
    -0.044436         -0.102941         -0.120897          -20.884148         10.060976         -14.268293
    -0.039455         -0.116337         -0.090077          -7.5         7.926829         -11.768293
    -0.027267         -0.060453         -0.012101          10.182927         5.365854         -7.804878
    -0.027283         -0.013011         -0.01222          9.512196         0.121951         -3.140244
    0.014893         -0.050643         -0.022471          4.115854         -3.597561         0
    0.006836         0.000697         0.009367          7.012195         -5.457317         3.810976
    -0.010352         0.023214         0.031517          1.768293         -6.95122         4.542683
    0.020625         0.050407         0.057831          2.957317         -9.329268         5.884147
    -0.006156         0.077435         0.049585          2.073171         -10.54878         7.591464
    0.012848         0.047885         0.053926          -4.115854         -9.939025         8.109756
    0.005982         0.037332         0.050172          -5.396342         -6.859756         6.615854
    -0.032519         0.02674         0.058888          -7.713415         -4.115854         4.115854
    -0.047304         0.047955         0.026016          -9.512196         -1.554878         1.310976
    -0.059719         0.034458         0.038001          -3.109756         2.317073         -1.95122
    -0.057736         0.070144         0.022002          2.987805         7.652439         -5.304878
    -0.050485         0.036975         -0.028883          -0.731707         11.067074         -9.420732
    -0.038631         0.028799         -0.072716          3.780488         14.664635         -14.115854
    -0.032272         0.034367         -0.027508          17.317074         19.115854         -19.695122
    -0.040856         0.027494         0.016079          26.554878         21.646341         -23.079269
    0.012823         0.020823         0.081418          23.75         23.689026         -28.109756
    0.046977         -0.040178         0.120017          12.317074         29.146341         -29.29878
    0.095394         -0.127064         0.004412          -5.243903         26.829269         -22.225611
    0.081393         -0.141299         -0.148619          -18.170732         21.006098         -16.920732
    0.078787         -0.147024         -0.185887          -11.493903         13.04878         -11.158537
    0.056779         -0.064885         -0.100077          5.091464         7.195122         -6.890244
    0.02765         0.013912         -0.031038          8.445122         1.128049         -2.408537
    0.032862         0.022653         0.010716          5.609756         -4.329268         1.829268
    0.021212         0.029256         0.035526          3.810976         -4.786585         2.378049
    0.023415         0.027115         0.101858          6.067073         -4.664634         4.329268
    0.015802         0.036927         0.057659          -4.420732         -6.310976         7.256098
    0.000923         -0.012451         -0.003678          -15.670732         -6.615854         5.884147
    0.003473         -0.001758         -0.000013          -8.506098         -5.457317         6.310976
    -0.001909         0.025742         0.015615          -0.945122         -5.213415         6.189024
    -0.002699         0.019422         0.013469          0.396341         -6.676829         7.560976
    -0.002745         0.038194         0.009798          0.97561         -7.469512         6.189024
    -0.019189         0.050282         0.038307          0.945122         -6.219512         3.871951
    0.005743         0.029483         0.051349          1.615854         -4.695122         3.018293
    -0.022163         0.049954         0.040689          -0.182927         -2.469512         1.25
    -0.059918         0.036057         0.040168          -0.670732         3.109756         -3.871951
    -0.044419         0.047205         0.025689          1.859756         6.402439         -8.536586
    -0.067762         0.03874         -0.019878          3.445122         10.914635         -12.77439
    -0.079405         0.030211         -0.025668          9.847561         15.853659         -16.585365
    -0.053758         0.013817         0.005051          17.743902         18.414635         -21.036587
    -0.045741         0.015351         0.005799          23.75         21.12805         -24.207317
    -0.036788         0.008765         0.015772          20.335367         21.12805         -25.091463
    -0.03529         -0.03498         -0.034648          3.871951         20         -23.719513
    -0.011044         -0.075836         -0.089828          -10.27439         17.103659         -20.335367
    0.017532         -0.131176         -0.102136          -14.329268         14.054878         -16.615854
    0.030041         -0.146152         -0.114912          -7.77439         8.810976         -9.603659
    0.0379         -0.089773         -0.064          6.402439         3.75         -4.512195
    0.049656         -0.022209         -0.000809          16.371952         -2.256098         1.798781
    0.045389         -0.018549         0.004821          7.957317         -5.091464         4.908537
    0.060334         0.03438         0.025341          -3.689024         -5.97561         8.231708
    0.0844         -0.000621         0.03082          -7.713415         -8.658537         11.006098
    0.050723         0.020792         0.036765          -4.29878         -9.207317         13.689025
    0.048391         0.054524         0.036639          -1.920732         -11.371951         15.457317
    0.039299         0.055534         0.044545          -3.597561         -11.585366         15.396342
    0.043158         0.034661         0.030754          -7.469512         -13.536586         15.670732
    0.040972         0.033002         0.051361          -7.896342         -11.79878         13.140244
    0.033559         0.057261         0.060229          -1.52439         -10.792684         11.036586
    0.028214         0.037606         0.072011          -1.341463         -8.506098         8.567074
    0.011634         0.052546         0.025383          -4.72561         -7.560976         6.280488
    -0.011006         0.024458         0.021283          -2.865854         -5.70122         4.695122
    -0.02189         0.039489         0.008237          -2.378049         -4.664634         3.262195
    -0.033137         0.000146         0.024168          -5.914634         -3.20122         0.365854
    -0.055221         0.02746         0.009569          0.335366         -0.121951         -1.981707
    -0.085583         0.030171         -0.041369          -1.25         1.981707         -6.310976
    -0.101474         0.023551         -0.065907          1.493902         7.195122         -10.70122
    -0.081961         0.018255         -0.059952          10.27439         12.012196         -16.006098
    -0.066154         0.005815         -0.064759          17.408537         17.073172         -19.603659
    -0.058197         -0.003942         0.022216          27.439026         20.853659         -23.719513
    0.004419         -0.003349         0.151172          27.621952         20.365854         -23.353659
    -0.040605         -0.054632         -0.000157          -7.195122         17.012196         -16.524391
    0.014195         -0.152885         -0.100125          -30.121952         10.70122         -12.77439
    0.022684         -0.143988         -0.158421          -26.920732         6.432927         -6.79878
    0.012288         -0.132964         -0.140018          -14.847561         1.189024         -3.079268
    0.01862         -0.037035         -0.00635          9.02439         -1.463415         1.006098
    0.015091         0.043419         0.062107          22.621952         -2.347561         2.378049
    0.020667         0.10368         0.097538          23.689026         -2.926829         3.231707
