      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z
    -0.259505         0.212163         0.194454          -13.597561         -30.487806         34.634148
    -0.108385         0.080473         0.114938          -20.762196         -16.463415         24.695122
    0.006456         -0.006911         0.158552          0.792683         -0.640244         26.646341
    0.100672         -0.048302         0.163561          37.865856         12.347561         27.469513
    0.124679         0.05921         0.133778          63.231709         20.060976         31.158537
    0.169274         0.044829         0.034562          51.402439         30.70122         27.774391
    0.179951         0.050121         -0.110632          31.158537         38.109756         22.835367
    0.169742         0.059628         -0.222685          25.609756         38.353661         17.530489
    0.132864         0.097898         -0.266039          31.067074         31.920732         10.487805
    0.119768         0.129295         -0.219667          38.841465         18.567074         -0.97561
    0.118666         0.096795         -0.181202          32.743904         1.737805         -15.457317
    0.148643         0.073139         -0.168204          14.908537         -15.792684         -32.560978
    0.264032         0.012027         -0.21054          -7.621952         -32.621952         -51.158539
    0.420015         -0.095457         -0.252416          -17.957317         -45.030487         -67.68293
    0.524098         -0.127342         -0.165996          -7.378049         -49.268295         -75.579269
    0.549552         -0.120233         -0.030257          2.439024         -46.280487         -77.5
    0.593157         -0.278803         0.490638          -17.408537         -27.987806         -51.981709
    0.238002         -0.520699         0.318487          -47.743904         18.658537         -13.20122
    0.004855         -0.062262         0.174907          0.152439         31.737806         -5.457317
    -0.428538         0.061518         -0.007731          6.097561         34.817074         17.225611
    -0.866854         0.056246         0.053776          2.926829         38.75         16.829269
    -0.967116         0.205348         0.132084          -2.134146         30.42683         -2.22561
    -0.769591         0.079708         -0.012497          -15.609756         15.457317         -11.859756
    -0.752196         0.086032         0.034534          2.164634         23.04878         -9.878049
    -0.520898         0.128201         0.118056          19.146341         14.542684         -7.042683
    -0.329804         0.177365         0.150109          18.780489         4.085366         6.52439
    -0.149976         0.160056         0.102314          3.628049         -3.719512         16.219513
    0.012636         0.082928         -0.031039          -3.262195         -6.128049         21.219513
    0.097218         -0.024087         0.047043          -4.329268         -0.884146         33.871952
    0.179728         -0.137629         0.016736          -5.579268         5.030488         40.579269
    0.216634         -0.051705         0.006553          14.329268         9.542684         42.317074
